Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,94.05475217014762,93.4621238269268,92.775318527314,91.97546480587566,91.17190853727688,90.45466275704982,89.83531431301796,89.23089445278178,88.60824123069771,88.10938852017915,87.88035376527291,87.86609902321707,87.98875661734294,88.20164666134518,88.43230642700271,88.70136026824989,89.03703310327414,89.37174790652259,89.70108506556107,90.01512867819001,90.2349884259357,90.34938991255824,90.37799633185472,90.29727500192244,90.092940117399,89.72062636821482,89.0622854601106,88.12557568985011,87.05628285199349,85.87943186347816,84.52583731170375,83.1000083234404,81.68728785356599,80.24640634021274
Nigeria,NGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.459,6.426,6.391,6.354,6.319,6.273,6.217,6.138,6.069,6.082,6.124,6.128,6.116,6.1,6.09,6.063,6.053,6.027,6.024,5.993,5.948,5.893,5.797,5.694,5.622,5.503,5.343,5.182,5.021,4.861,4.7,4.636,4.552,4.482
Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,106.63606069589468,109.48995026186633,112.4024396938854,115.42109314096864,118.51039669730008,121.67663405689692,124.89956739901402,128.19349780954576,131.58783666567848,135.10251764990065,138.76444546921834,142.58549908319335,146.5485127968642,150.6446676987604,154.87669224941533,159.22488992830242,163.6827453693029,168.28316808854046,173.0349199029393,177.92578148160348,182.9692304313932,188.17000779560152,193.46336067283727,198.7872272911932,204.10961603917565,209.3523919321014,214.59171909483183,219.87392975174853,225.01702405656752,230.00937777924173,234.96182460994544,239.9390471798588,245.0134457656708,250.20910328623037
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.70288804324942,2.64110316371064,2.62528760714312,2.65014775362862,2.64135723468862,2.63662927453146,2.61429682326517,2.60308705392213,2.61337639810203,2.63592921799734,2.67439784501828,2.7163954653619,2.74147056608815,2.75673506428828,2.77053967849452,2.76883385211034,2.76124698861505,2.77180099910734,2.78453384410814,2.78730820935027,2.795149361277,2.80278519998649,2.77422930277333,2.71468991073627,2.64221399374699,2.53617348598208,2.47183239057048,2.43170936923065,2.31217263003389,2.1944019229433,2.13029714344341,2.09618685225463,2.09281687128387,2.09838916935738
Nigeria,NGA,"Population, total",SP.POP.TOTL,97120925.0,99720162.0,102372770.0,105122069.0,107935714.0,110819428.0,113754779.0,116754792.0,119846254.0,123047320.0,126382494.0,129862595.0,133471989.0,137202644.0,141057045.0,145017253.0,149077334.0,153267261.0,157595014.0,162049464.0,166642886.0,171379598.0,176200625.0,181049443.0,185896915.0,190671878.0,195443700.0,200254579.0,204938755.0,209485641.0,213996181.0,218529286.0,223150896.0,227882945.0
Nigeria,NGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.1866181650421,35.9657628204929,36.7456434131176,37.5335756091442,38.3306573470114,39.1364103583649,39.9503563748504,40.7720171281134,41.6009143497997,42.4365697715547,43.2785051250243,44.1262421418539,44.9793025536893,45.8372080921761,46.6994804889599,47.5656414756863,48.424271994461,49.2357987173198,50.0505212312351,50.86453484762,51.6778188255446,52.490352424079,53.302114902293,54.1130855192568,54.9232435340404,55.7325682057138,56.541038793347,57.3486345560101,58.1553347527729,58.9611186427056,59.7659654848781,60.5698545383604,61.3727650622225,62.1746763155343
South Africa,ZAF,Age dependency ratio (% of working-age population),SP.POP.DPND,71.48221886408952,70.85162085667002,71.10256125894632,70.19668206307495,70.18072537274678,71.47356173194727,72.02791713445065,71.62318064765233,69.8400738297717,67.81846359760631,65.70270522873153,63.54386091461931,61.40677841449417,59.45525216352101,57.85877214828216,56.65103797463546,55.68531127906399,54.847791051060746,54.19906046288558,53.6669938632738,53.023518309656566,52.36100428903416,51.86550723537668,51.460030273286414,51.13901159501532,50.77981422384844,51.05895769611707,51.266788538862464,50.67742758444959,50.09433936600157,49.49614178864999,48.9162852048925,48.55046604431532,48.36793446952144
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.724,3.618,3.479,3.372,3.258,3.172,2.991,2.734,2.63,2.559,2.413,2.373,2.324,2.358,2.436,2.512,2.548,2.545,2.679,2.501,2.445,2.436,2.447,2.428,2.424,2.359,2.261,2.283,2.27,2.264,2.257,2.248,2.227,2.216
South Africa,ZAF,Population density (people per sq. km of land area),EN.POP.DNST,33.58882523143377,34.365049584119895,34.98793082129108,35.691627166986784,36.2744223429424,36.71743563956508,37.19676033929881,37.64505354095739,38.104246181239645,38.52173787600261,38.875696774353095,39.211270392139085,39.58437955963696,39.98083241968856,40.38564409895391,40.796670486113975,41.21563692718595,41.65279080694755,42.13586708323373,42.64194412615717,43.14935495305377,43.68612798720623,44.335182880083096,45.07397719872392,45.82911243188881,46.75954545829246,47.20140385297052,47.51103545491266,48.31710837613038,49.12074536926362,49.924062518032464,50.69912619838594,51.42108994386237,52.10856902620581
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.78138037228425,2.28466181858316,1.79631209038171,1.99129597975592,1.61967461179144,1.21388535311637,1.29699420436442,1.19798957270412,1.2124158688717,1.08969778624124,0.914659168313889,0.859492168208101,0.947036940076663,0.996556488051653,1.00742279739678,1.01260946155511,1.02172490694402,1.05506511201209,1.15309551684298,1.19390450655684,1.1829095702162,1.23631458705301,1.47479434391075,1.65265199501405,1.66144540694123,2.00988840160514,0.940521897823675,0.653837462693277,1.68236992028419,1.64957495527878,1.62216431400652,1.54055743832642,1.41397227960081,1.32810094082844
